time,speed,y4,y6,y8,y10,eps4,eps6,eps8,eps10,sigma_y4,sigma_y6,sigma_y8,sigma_y10,sigma_eps4,sigma_eps6,sigma_eps8,sigma_eps10,K4,K6,K8,K10,delta_f,L
42.180000000001,10.9487194376459,-0.086322676654416,-0.021500359811635,0.043321957031773,0.108144273874715,0.032416835668514,0.032416835668514,0.032416835668514,0.032416835668514,0.016882073,0.033235714,0.07385278,0.16814332,0.0023059405,0.0033442471,0.0042371154,0.006412147,0,0,0,0,0.044143252005855,4
42.200000000001,10.9163743449345,-0.095177910477815,-0.037713369224839,0.01975117202772,0.077215713280765,0.028736225385061,0.028736225385061,0.028736225385061,0.028736225385061,0.02195806,0.0350373,0.07120495,0.15767863,0.0019247814,0.002875459,0.0041115205,0.0059726005,0,0,0,0,0.036927119247183,4
42.220000000001,10.8771271386034,-0.103406216711052,-0.052695110280837,-0.001984003849639,0.048727102579385,0.025358270866155,0.025358270866155,0.025358270866155,0.025358270866155,0.017822534,0.033532407,0.075357765,0.17501754,0.002132075,0.0033991374,0.004361052,0.0065770578,0,0,0,0,0.034939832486491,4
42.240000000001,10.8325690501966,-0.111274284360651,-0.066816161770313,-0.022358039179657,0.022100083410368,0.022230892381039,0.022230892381039,0.022230892381039,0.022230892381039,0.017809987,0.02234314,0.04370382,0.09892526,0.0015943227,0.0024959408,0.0029121838,0.004284968,0,0,0,0,0.034614985675317,4
42.260000000001,10.7837661587074,-0.118916823748398,-0.080279976004133,-0.041643128259798,-0.003006280514962,0.019319625684769,0.019319625684769,0.019319625684769,0.019319625684769,0.016920729,0.024837108,0.054240406,0.11567907,0.0017328742,0.0024784082,0.0032998435,0.004306531,0,0,0,0,0.033080562435986,4
42.280000000001,10.7310176862451,-0.126514296355424,-0.093350007623506,-0.060185718891732,-0.027021430160333,0.016582904385166,0.016582904385166,0.016582904385166,0.016582904385166,0.018576827,0.02377772,0.05474913,0.13255358,0.002159815,0.0036900402,0.0050089,0.006692187,0,0,0,0,0.033433458913318,4
42.300000000001,10.6752187791552,-0.133804597511063,-0.105708847136673,-0.077613096762239,-0.049517346388093,0.014048337269402,0.014048337269402,0.014048337269402,0.014048337269402,0.011793996,0.01633234,0.04476754,0.119494736,0.002056203,0.0034512344,0.0048636273,0.0064624907,0,0,0,0,0.026816318287295,4
42.320000000001,10.6170350823883,-0.141090361878665,-0.117772561576077,-0.094454761273456,-0.071136960970709,0.011659164299741,0.011659164299741,0.011659164299741,0.011659164299741,0.01305447,0.026965044,0.080372795,0.20503905,0.0028693113,0.005080566,0.0075791073,0.00991559,0,0,0,0,0.030625026481946,4
42.340000000001,10.5579176560041,-0.148210069964259,-0.12935259347129,-0.110495116978311,-0.09163764048532,0.009428877956259,0.009428877956259,0.009428877956259,0.009428877956259,0.015610421,0.025253177,0.06601666,0.15259267,0.0020626374,0.0040050726,0.0052333283,0.0070969,0,0,0,0,0.025118767328595,4
42.360000000001,10.4986252699973,-0.15500476611952,-0.140256448412634,-0.125508130705708,-0.110759812998905,0.00737422568735,0.00737422568735,0.00737422568735,0.00737422568735,0.01588389,0.016553268,0.050453823,0.14721233,0.0022437442,0.0043086684,0.006120175,0.008634048,0,0,0,0,0.021795860418406,4
42.380000000001,10.439982382392,-0.16130024481433,-0.150268312053222,-0.139236400333772,-0.128204467572632,0.00551599435231,0.00551599435231,0.00551599435231,0.00551599435231,0.011044348,0.0124553265,0.03894589,0.10547851,0.0019511417,0.0037377249,0.0050028865,0.006330209,0,0,0,0,0.017022215034693,4
42.400000000001,10.3826734747311,-0.167264857152047,-0.159619584649335,-0.151974312146633,-0.144329039643928,0.003822645561145,0.003822645561145,0.003822645561145,0.003822645561145,0.01081636,0.0072660707,0.025543943,0.08268145,0.001729553,0.0029609697,0.0045028967,0.005447899,0,0,0,0,0.017699150467326,4
42.420000000001,10.3276105839852,-0.172655818415858,-0.168007297796775,-0.16335877717766,-0.15871025655849,0.00232426240224,0.00232426240224,0.00232426240224,0.00232426240224,0.009889435,0.01375303,0.050991252,0.14405155,0.0025160685,0.004291144,0.0059856633,0.007462311,0,0,0,0,0.010983684678999,4
42.440000000001,10.2753618446847,-0.177377426858834,-0.175315399795963,-0.17325337273306,-0.171191345670264,0.001031013714077,0.001031013714077,0.001031013714077,0.001031013714077,0.010445986,0.0047002803,0.025365226,0.090217285,0.0024692048,0.0039935997,0.0056271264,0.0071832743,0,0,0,0,0.007886576898695,4
42.460000000001,10.2265824274957,-0.181421288855919,-0.181543794257191,-0.181666299658523,-0.181788805059824,-6.12526998727928E-05,-6.12526998727928E-05,-6.12526998727928E-05,-6.12526998727928E-05,0.010967918,0.004926852,0.038600244,0.1365199,0.0034219113,0.005789866,0.0073562264,0.009984688,0,0,0,0,0.004919491245446,4
42.480000000001,10.1816898473795,-0.184707570698281,-0.186599479836869,-0.18849138897547,-0.190383298114057,-0.000945954710429,-0.000945954710429,-0.000945954710429,-0.000945954710429,0.007391932,0.0080523435,0.042039853,0.13746417,0.0029707246,0.004579828,0.0073575415,0.006963996,0,0,0,0,0.000934698062815,8
42.5000000000011,10.1410240412155,-0.187249100752581,-0.190512004101599,-0.193774907450728,-0.197037810799709,-0.00163145239823,-0.00163145239823,-0.00163145239823,-0.00163145239823,0.011879221,0.005636761,0.037817225,0.14155848,0.0039139013,0.0051758834,0.0069089057,0.009660627,0,0,0,0,-0.001474465399624,4
42.520000000001,10.1040442048153,-0.187365826810638,-0.191086793471868,-0.194807760133117,-0.198528726794294,-0.001860484403913,-0.001860484403913,-0.001860484403913,-0.001860484403913,0.0074642263,0.0075239064,0.034471937,0.10617836,0.002327506,0.0036729798,0.0048476467,0.005599944,0,0,0,0,-0.032908739456647,8
42.5400000000011,10.0739436787335,-0.187853422927275,-0.191979188845843,-0.196104954764414,-0.200230720682983,-0.002062884422378,-0.002062884422378,-0.002062884422378,-0.002062884422378,0.007598318,0.004221896,0.02506636,0.08936569,0.0023480891,0.003021677,0.0047556884,0.0057896813,0,0,0,0,0.012024943767175,8
42.5600000000011,10.0505760788301,-0.18722317881683,-0.191292485179963,-0.1953617915431,-0.199431097906217,-0.00203465458538,-0.00203465458538,-0.00203465458538,-0.00203465458538,0.008433004,0.006190861,0.042721435,0.14243042,0.0034911698,0.00558768,0.007009402,0.00871382,0,0,0,0,-0.023338020868913,8
42.5800000000011,10.036050047362,-0.186232992860928,-0.190024266255889,-0.193815539650844,-0.197606813045784,-0.001895637832801,-0.001895637832801,-0.001895637832801,-0.001895637832801,0.008145461,0.0056287833,0.03675305,0.1302363,0.0032921082,0.0044990797,0.006791925,0.0070282537,0,0,0,0,-0.005063105263101,8
42.6000000000011,10.0306527675556,-0.185828555996773,-0.189448322299609,-0.193068088602473,-0.196687854905263,-0.001809884139537,-0.001809884139537,-0.001809884139537,-0.001809884139537,0.011029512,0.0026543534,0.01950167,0.08595599,0.0027371487,0.0036790818,0.0058193374,0.0069783158,0,0,0,0,0.003857212259484,8
42.6200000000011,10.0336300779597,-0.185790947212651,-0.18931590486773,-0.192840862522745,-0.196365820177821,-0.001762479740057,-0.001762479740057,-0.001762479740057,-0.001762479740057,0.012912201,0.0038355216,0.029969353,0.12483493,0.0034343172,0.005129683,0.008496869,0.009095899,0,0,0,0,0.000863513088786,8
42.6400000000011,10.0438047105048,-0.186313199037735,-0.189899942352969,-0.193486685668204,-0.197073428983354,-0.001793372618853,-0.001793372618853,-0.001793372618853,-0.001793372618853,0.015248306,0.006102518,0.042075586,0.1651466,0.0048099016,0.0060181767,0.009812908,0.011677482,0,0,0,0,0.006763593517485,4
42.6600000000011,10.0601460850069,-0.187844065148913,-0.191807911261246,-0.195771757373568,-0.199735603485848,-0.001981924353665,-0.001981924353665,-0.001981924353665,-0.001981924353665,0.008216676,0.004542968,0.021548279,0.0834697,0.0021689236,0.0029924754,0.0046958555,0.0049665757,0,0,0,0,0.015005507528508,4
42.6800000000011,10.0802655011847,-0.191757149088047,-0.196862955915404,-0.201968762742653,-0.207074569570072,-0.002552906186667,-0.002552906186667,-0.002552906186667,-0.002552906186667,0.009681312,0.0044301655,0.016697424,0.066421404,0.0016960743,0.0020043715,0.0036211098,0.0045150877,0,0,0,0,0.040531002981184,4
42.7000000000011,10.1062895034498,-0.19696889994073,-0.203676855751019,-0.210384811561319,-0.217092767371596,-0.003353984193434,-0.003353984193434,-0.003353984193434,-0.003353984193434,0.008579346,0.0055125696,0.021460406,0.08001476,0.0017431547,0.0030923956,0.0040899236,0.0052646105,0,0,0,0,0.024756761422929,4
42.7200000000011,10.135955566487,-0.20249139867997,-0.210938918936586,-0.219386439193238,-0.227833959449893,-0.004223772687162,-0.004223772687162,-0.004223772687162,-0.004223772687162,0.0077342563,0.0037631644,0.0088447835,0.035075434,0.0011689675,0.0014019015,0.0018539765,0.002293052,0,0,0,0,0.017752797786397,8
42.7400000000011,10.1682483082648,-0.207670957953979,-0.21776109887191,-0.227851239789771,-0.237941380707668,-0.005045091860999,-0.005045091860999,-0.005045091860999,-0.005045091860999,0.0077342563,0.0037631644,0.0088447835,0.035075434,0.0011689675,0.0014019015,0.0018539765,0.002293052,0,0,0,0,0.009273416817255,8
42.7600000000011,10.201475560836,-0.21076395820325,-0.221818150426713,-0.232872342650148,-0.243926534873617,-0.00552712425313,-0.00552712425313,-0.00552712425313,-0.00552712425313,0.007902279,0.0071554054,0.024843859,0.080422506,0.0018327391,0.0030195592,0.0040990156,0.00455409,0,0,0,0,-0.020093698992106,8
42.7800000000011,10.2389383671269,-0.212301374801591,-0.223753970394519,-0.235206565987456,-0.246659161580403,-0.005726329091607,-0.005726329091607,-0.005726329091607,-0.005726329091607,0.008249685,0.0037991388,0.013879627,0.057730652,0.0016039872,0.0023874156,0.0034463825,0.0044546137,0,0,0,0,-0.012455273798815,8
42.8000000000011,10.2798382410351,-0.212976378569262,-0.224466256223532,-0.235956133877807,-0.247446011532064,-0.005744970428915,-0.005744970428915,-0.005744970428915,-0.005744970428915,0.00837918,0.008266959,0.02147312,0.06964768,0.0014088782,0.0018735046,0.002542859,0.0032171342,0,0,0,0,-0.01022800946876,8
42.8200000000011,10.3238092439611,-0.213753359928043,-0.225231522492155,-0.236709685056238,-0.248187847620358,-0.005739112787257,-0.005739112787257,-0.005739112787257,-0.005739112787257,0.00748449,0.0036556593,0.011167891,0.048022073,0.0014670428,0.0020784899,0.002985824,0.0039271284,0,0,0,0,0.001260606891559,8
42.8400000000011,10.3704348159001,-0.214591075478724,-0.226024493855763,-0.237457912232745,-0.248891330609754,-0.005716740326715,-0.005716740326715,-0.005716740326715,-0.005716740326715,0.0062972754,0.003930112,0.014182428,0.05593485,0.001454745,0.0021883752,0.0028069322,0.0035161888,0,0,0,0,-0.001961468085241,8
42.8600000000011,10.4194262040429,-0.215453077655871,-0.226814059870593,-0.2381750420853,-0.249536024299986,-0.005680521657465,-0.005680521657465,-0.005680521657465,-0.005680521657465,0.006466517,0.005731757,0.019308496,0.071619846,0.0015927694,0.0020663068,0.0026613139,0.0037770588,0,0,0,0,-0.001100241527254,8
42.8800000000011,10.4705417409948,-0.216238955977301,-0.227479566393633,-0.238720176810017,-0.249960787226449,-0.005620334797491,-0.005620334797491,-0.005620334797491,-0.005620334797491,0.0056434767,0.0034370772,0.009856263,0.04335826,0.0014032284,0.0015209137,0.0017957471,0.002420119,0,0,0,0,-0.002692758564203,8
42.9000000000011,10.5234983262927,-0.216638133871829,-0.22761882401444,-0.23859951415702,-0.249580204299712,-0.005490372655054,-0.005490372655054,-0.005490372655054,-0.005490372655054,0.0066501554,0.004559015,0.014988677,0.05411312,0.0014904358,0.0020454102,0.002542572,0.0031116493,0,0,0,0,-0.007467547746671,8
42.9200000000011,10.5781409354501,-0.216487736467719,-0.227016762137429,-0.23754578780704,-0.248074823518012,-0.005264537152881,-0.005264537152881,-0.005264537152881,-0.005264537152881,0.0071020024,0.002808997,0.0063836253,0.030427456,0.0013716359,0.0017606539,0.0020188673,0.0028641871,0,0,0,0,-0.0101940294578,8
42.9400000000011,10.6343001659471,-0.215709003422021,-0.225569049277677,-0.235429095133368,-0.2452891503923,-0.004930042898843,-0.004930042898843,-0.004930042898843,-0.004930042898843,0.0063006063,0.0026892123,0.006827344,0.028907241,0.001241693,0.0015861078,0.0018195173,0.0023276382,0,0,0,0,-0.012839992970579,8
42.9600000000011,10.6919914980408,-0.215311160160009,-0.224601296931637,-0.233891433703237,-0.243181579334552,-0.004645085090131,-0.004645085090131,-0.004645085090131,-0.004645085090131,0.0050949813,0.002748456,0.009256377,0.038515277,0.0014591602,0.0017039634,0.0020530648,0.0025002882,0,0,0,0,0.002215055323723,8
42.9800000000011,10.7509646247736,-0.214829344255847,-0.223526136898697,-0.232222929541549,-0.240919722184341,-0.004348410025175,-0.004348410025175,-0.004348410025175,-0.004348410025175,0.006482255,0.003277748,0.0063251858,0.02923568,0.0013593308,0.0018499941,0.0019424362,0.0025205151,0,0,0,0,-0.007772505942737,8
43.0000000000011,10.811048518891,-0.213963228130513,-0.221950560116071,-0.229937892101595,-0.237925224087185,-0.003993676608913,-0.003993676608913,-0.003993676608913,-0.003993676608913,0.005394102,0.0024928236,0.0075047715,0.03615206,0.0015952277,0.0018962212,0.0021061176,0.0025465274,0,0,0,0,-0.009657525545815,8
43.0200000000011,10.8720743480972,-0.212535324304308,-0.219639556804022,-0.226743789303798,-0.233848021803508,-0.003552123719729,-0.003552123719729,-0.003552123719729,-0.003552123719729,0.0049985712,0.0023851942,0.0054036044,0.02331488,0.0013915214,0.0012937897,0.0014058296,0.0016535993,0,0,0,0,-0.013292545865668,8
43.0400000000011,10.9340152201219,-0.210477387901809,-0.216501449594449,-0.222525511287102,-0.228549572979695,-0.003012035400691,-0.003012035400691,-0.003012035400691,-0.003012035400691,0.0051326924,0.0023174079,0.0064577037,0.02587001,0.0014906925,0.0015644003,0.0016747911,0.0019834526,0,0,0,0,-0.015266336881987,8
43.0600000000011,10.9966830307435,-0.207644332874194,-0.212344275240624,-0.217044217606964,-0.221744159973403,-0.002349973346145,-0.002349973346145,-0.002349973346145,-0.002349973346145,0.006273133,0.0034490034,0.004887989,0.017175213,0.0011991119,0.0014126094,0.0014983609,0.0019855378,0,0,0,0,-0.019077812267458,8
43.0800000000011,11.0603082374946,-0.204262982407706,-0.207466231508275,-0.210669480608932,-0.213872729709424,-0.001601625235068,-0.001601625235068,-0.001601625235068,-0.001601625235068,0.0046088602,0.001814681,0.005237548,0.022187782,0.0014600583,0.0017053003,0.0014954421,0.0018296731,0,0,0,0,-0.016686615775637,8
43.1000000000011,11.1246556059057,-0.200504359044899,-0.202099059693661,-0.203693760342358,-0.205288460991191,-0.000797350408816,-0.000797350408816,-0.000797350408816,-0.000797350408816,0.004689969,0.0018070196,0.0045870333,0.023147417,0.001505909,0.0017904217,0.0016676692,0.0019420432,0,0,0,0,-0.015949743126378,8
43.1200000000011,11.1897366764261,-0.196691329540775,-0.196677758695673,-0.196664187863508,-0.196650617018347,6.78542990932826E-06,6.78542990932826E-06,6.78542990932826E-06,6.78542990932826E-06,0.0038603465,0.0012889995,0.0049166307,0.023336196,0.0013938458,0.0019623507,0.0016422935,0.0020802494,0,0,0,0,-0.011422032964631,8
43.1400000000011,11.2552218536969,-0.192593831741592,-0.19091350656118,-0.189233181380703,-0.187552856200304,0.000840162689138,0.000840162689138,0.000840162689138,0.000840162689138,0.0038827574,0.0013428781,0.00861998,0.04019162,0.0020097871,0.0026033954,0.0022891788,0.0030468097,0,0,0,0,-0.015758104921655,8
43.1600000000011,11.3210349345663,-0.187876774102452,-0.184371253648174,-0.180865733193897,-0.177360212739665,0.001752761124584,0.001752761124584,0.001752761124584,0.001752761124584,0.0033011455,0.0012124095,0.004111066,0.020387236,0.0018584175,0.0015300161,0.0014940571,0.0017787535,0,0,0,0,-0.020200108402263,8
43.1800000000012,11.3872685305453,-0.182434314305022,-0.176910897976817,-0.171387476381063,-0.165864060052811,0.00276171167471,0.00276171167471,0.00276171167471,0.00276171167471,0.0031610357,0.0011713926,0.00529539,0.025304733,0.0019314871,0.0019573122,0.0017876921,0.0022049581,0,0,0,0,-0.022175718801033,8
43.2000000000012,11.4539740411339,-0.176345828017881,-0.168637270739006,-0.160928691405649,-0.153220119423918,0.003854295533887,0.003854295533887,0.003854295533887,0.003854295533887,0.002941332,0.0012582537,0.004334459,0.018446276,0.0017920167,0.001716329,0.0015027696,0.0018801013,0,0,0,0,-0.022091560699954,8
43.2200000000012,11.5210737571713,-0.169696855050747,-0.159666941070628,-0.149637027090503,-0.13960711311045,0.005014978011144,0.005014978011144,0.005014978011144,0.005014978011144,0.0034301132,0.0012295813,0.0045949575,0.020896776,0.0018619457,0.0017977611,0.0016215595,0.0019919893,0,0,0,0,-0.022067040567481,8
